Timestamp,ACC X,ACC Y,ACC Z
2026/05/14 10:36:21.118,0.001,-0.012,0.996
2026/05/14 10:36:21.138,-0.002,-0.013,0.999
2026/05/14 10:36:21.158,-0.001,-0.018,0.996
2026/05/14 10:36:21.177,0.004,-0.016,1.0
2026/05/14 10:36:21.197,-0.002,-0.015,0.996
2026/05/14 10:36:21.217,-0.002,-0.018,0.997
2026/05/14 10:36:21.237,-0.001,-0.015,0.998
2026/05/14 10:36:21.256,0.0,-0.012,0.994
2026/05/14 10:36:21.276,-0.001,-0.012,0.997
2026/05/14 10:36:21.296,0.0,-0.013,0.995
2026/05/14 10:36:21.316,0.002,-0.009,0.996
2026/05/14 10:36:21.335,0.002,-0.016,0.998
2026/05/14 10:36:21.355,0.0,-0.012,0.993
2026/05/14 10:36:21.375,0.005,-0.014,0.999
2026/05/14 10:36:21.395,0.0,-0.016,0.998
2026/05/14 10:36:21.415,-0.001,-0.012,0.997
2026/05/14 10:36:21.434,0.0,-0.016,0.993
2026/05/14 10:36:21.454,0.0,-0.016,0.999
2026/05/14 10:36:21.474,0.001,-0.011,0.999
2026/05/14 10:36:21.494,0.0,-0.012,0.995
2026/05/14 10:36:21.513,0.0,-0.013,0.995
2026/05/14 10:36:21.533,0.0,-0.015,0.999
2026/05/14 10:36:21.553,0.0,-0.014,1.001
2026/05/14 10:36:21.573,-0.001,-0.013,0.999
2026/05/14 10:36:21.592,0.003,-0.011,0.998
2026/05/14 10:36:21.612,-0.002,-0.016,0.996
2026/05/14 10:36:21.632,-0.003,-0.015,0.996
2026/05/14 10:36:21.652,0.001,-0.014,1.002
2026/05/14 10:36:21.671,-0.001,-0.014,0.998
2026/05/14 10:36:21.691,0.0,-0.01,0.993
2026/05/14 10:36:21.711,-0.001,-0.016,0.995
2026/05/14 10:36:21.731,-0.003,-0.016,0.996
2026/05/14 10:36:21.750,-0.001,-0.011,0.997
2026/05/14 10:36:21.770,-0.003,-0.016,0.999
2026/05/14 10:36:21.790,0.002,-0.016,0.997
2026/05/14 10:36:21.810,-0.003,-0.015,0.996
2026/05/14 10:36:21.829,0.0,-0.013,0.999
2026/05/14 10:36:21.849,0.002,-0.017,0.998
2026/05/14 10:36:21.869,0.002,-0.015,0.997
2026/05/14 10:36:21.889,0.0,-0.016,0.994
2026/05/14 10:36:21.909,0.002,-0.015,0.997
2026/05/14 10:36:21.928,-0.001,-0.011,1.004
2026/05/14 10:36:21.948,0.003,-0.015,0.996
2026/05/14 10:36:21.968,-0.002,-0.017,0.998
2026/05/14 10:36:21.988,0.001,-0.015,0.997
2026/05/14 10:36:22.007,-0.001,-0.01,0.995
2026/05/14 10:36:22.027,0.002,-0.01,0.999
2026/05/14 10:36:22.047,0.001,-0.016,0.994
2026/05/14 10:36:22.067,-0.001,-0.014,0.997
2026/05/14 10:36:22.086,-0.001,-0.014,0.997
2026/05/14 10:36:22.106,0.0,-0.012,0.996
2026/05/14 10:36:22.126,-0.001,-0.016,0.997
2026/05/14 10:36:22.146,0.001,-0.018,0.996
2026/05/14 10:36:22.165,-0.004,-0.014,0.997
2026/05/14 10:36:22.185,-0.002,-0.015,0.999
2026/05/14 10:36:22.205,0.004,-0.015,0.994
2026/05/14 10:36:22.225,-0.001,-0.01,0.997
2026/05/14 10:36:22.244,0.002,-0.012,0.997
2026/05/14 10:36:22.264,-0.001,-0.014,0.997
2026/05/14 10:36:22.284,0.002,-0.015,1.0
2026/05/14 10:36:22.304,-0.001,-0.012,0.998
2026/05/14 10:36:22.323,0.001,-0.013,1.0
2026/05/14 10:36:22.343,-0.004,-0.016,0.998
2026/05/14 10:36:22.363,-0.001,-0.017,0.998
2026/05/14 10:36:22.383,-0.002,-0.014,0.998
2026/05/14 10:36:22.403,0.0,-0.017,1.003
2026/05/14 10:36:22.422,-0.002,-0.013,0.995
2026/05/14 10:36:22.442,-0.002,-0.014,0.997
2026/05/14 10:36:22.462,-0.002,-0.014,0.999
2026/05/14 10:36:22.482,0.006,-0.014,1.001
2026/05/14 10:36:22.501,0.002,-0.015,0.998
2026/05/14 10:36:22.521,0.0,-0.016,0.999
2026/05/14 10:36:22.541,0.001,-0.011,0.997
2026/05/14 10:36:22.561,-0.002,-0.021,0.995
2026/05/14 10:36:22.580,0.003,-0.015,1.0
2026/05/14 10:36:22.600,-0.002,-0.013,0.997
2026/05/14 10:36:22.620,0.002,-0.015,0.998
2026/05/14 10:36:22.640,0.001,-0.016,0.999
2026/05/14 10:36:22.659,-0.003,-0.015,0.997
2026/05/14 10:36:22.679,-0.004,-0.013,0.999
2026/05/14 10:36:22.699,-0.001,-0.017,0.998
2026/05/14 10:36:22.719,0.001,-0.014,0.999
2026/05/14 10:36:22.738,-0.004,-0.015,0.998
2026/05/14 10:36:22.758,0.002,-0.014,1.0
2026/05/14 10:36:22.778,0.001,-0.015,0.999
2026/05/14 10:36:22.798,-0.004,-0.013,0.997
2026/05/14 10:36:22.817,-0.001,-0.013,0.999
2026/05/14 10:36:22.837,-0.003,-0.016,0.996
2026/05/14 10:36:22.857,-0.001,-0.011,0.997
2026/05/14 10:36:22.877,-0.002,-0.013,0.995
2026/05/14 10:36:22.897,-0.004,-0.011,0.995
2026/05/14 10:36:22.916,-0.002,-0.017,0.998
2026/05/14 10:36:22.936,0.003,-0.015,0.998
2026/05/14 10:36:22.956,0.0,-0.013,1.0
2026/05/14 10:36:22.976,0.001,-0.012,1.001
2026/05/14 10:36:22.995,-0.001,-0.011,0.997
2026/05/14 10:36:23.015,0.001,-0.015,0.996
2026/05/14 10:36:23.035,0.0,-0.016,1.0
2026/05/14 10:36:23.055,-0.001,-0.015,1.001
2026/05/14 10:36:23.074,-0.001,-0.013,0.997
2026/05/14 10:36:23.094,-0.001,-0.013,0.995
2026/05/14 10:36:23.114,0.001,-0.01,0.996
2026/05/14 10:36:23.134,-0.001,-0.013,1.0
2026/05/14 10:36:23.153,0.001,-0.014,0.993
2026/05/14 10:36:23.173,-0.003,-0.013,0.998
2026/05/14 10:36:23.193,-0.002,-0.015,0.995
2026/05/14 10:36:23.213,-0.001,-0.015,0.999
2026/05/14 10:36:23.232,-0.001,-0.012,0.997
2026/05/14 10:36:23.252,-0.003,-0.011,0.997
2026/05/14 10:36:23.272,-0.005,-0.012,0.996
2026/05/14 10:36:23.292,0.001,-0.013,0.996
2026/05/14 10:36:23.311,0.001,-0.016,0.997
2026/05/14 10:36:23.331,0.002,-0.013,0.998
2026/05/14 10:36:23.351,-0.004,-0.014,0.998
2026/05/14 10:36:23.371,0.001,-0.013,0.999
2026/05/14 10:36:23.391,-0.002,-0.013,0.998
2026/05/14 10:36:23.410,0.0,-0.014,0.998
2026/05/14 10:36:23.430,0.001,-0.008,0.997
2026/05/14 10:36:23.450,-0.002,-0.015,0.999
2026/05/14 10:36:23.470,-0.001,-0.011,0.999
2026/05/14 10:36:23.489,0.004,-0.011,0.998
2026/05/14 10:36:23.509,-0.006,-0.016,0.997
2026/05/14 10:36:23.529,0.002,-0.012,0.995
2026/05/14 10:36:23.549,-0.001,-0.019,0.996
2026/05/14 10:36:23.568,-0.006,-0.016,0.998
2026/05/14 10:36:23.588,0.0,-0.017,0.999
2026/05/14 10:36:23.608,-0.002,-0.015,0.998
2026/05/14 10:36:23.628,-0.002,-0.015,0.995
2026/05/14 10:36:23.647,0.0,-0.013,0.994
2026/05/14 10:36:23.667,-0.003,-0.013,0.998
2026/05/14 10:36:23.687,0.0,-0.014,0.998
2026/05/14 10:36:23.707,0.0,-0.012,1.0
2026/05/14 10:36:23.726,-0.001,-0.02,1.003
2026/05/14 10:36:23.746,-0.004,-0.019,0.999
2026/05/14 10:36:23.766,-0.002,-0.015,1.001
2026/05/14 10:36:23.786,0.001,-0.013,1.0
2026/05/14 10:36:23.805,-0.004,-0.014,0.998
2026/05/14 10:36:23.825,-0.004,-0.015,0.997
2026/05/14 10:36:23.845,-0.001,-0.012,0.997
2026/05/14 10:36:23.865,-0.001,-0.015,0.997
2026/05/14 10:36:23.885,0.002,-0.014,0.998
2026/05/14 10:36:23.904,-0.001,-0.013,0.997
2026/05/14 10:36:23.924,0.0,-0.015,0.998
2026/05/14 10:36:23.944,0.002,-0.015,0.995
2026/05/14 10:36:23.964,0.002,-0.017,0.998
2026/05/14 10:36:23.983,-0.001,-0.019,0.998
2026/05/14 10:36:24.003,0.0,-0.012,0.995
2026/05/14 10:36:24.023,-0.002,-0.014,0.999
2026/05/14 10:36:24.043,-0.001,-0.014,0.997
2026/05/14 10:36:24.062,-0.002,-0.014,0.997
2026/05/14 10:36:24.082,0.002,-0.014,0.998
2026/05/14 10:36:24.102,0.0,-0.012,0.997
2026/05/14 10:36:24.122,-0.003,-0.016,0.998
2026/05/14 10:36:24.141,0.001,-0.011,0.996
2026/05/14 10:36:24.161,0.001,-0.012,1.0
2026/05/14 10:36:24.181,-0.001,-0.013,0.998
2026/05/14 10:36:24.201,0.002,-0.014,0.998
2026/05/14 10:36:24.220,0.0,-0.013,0.997
2026/05/14 10:36:24.240,-0.003,-0.011,0.997
2026/05/14 10:36:24.260,-0.001,-0.018,0.991
2026/05/14 10:36:24.280,-0.001,-0.013,0.998
2026/05/14 10:36:24.300,-0.003,-0.012,1.0
2026/05/14 10:36:24.319,-0.003,-0.015,0.999
2026/05/14 10:36:24.339,0.0,-0.012,1.0
2026/05/14 10:36:24.359,-0.003,-0.013,0.993
2026/05/14 10:36:24.379,0.004,-0.013,0.995
2026/05/14 10:36:24.398,-0.001,-0.017,0.998
2026/05/14 10:36:24.418,0.003,-0.014,0.999
2026/05/14 10:36:24.438,0.0,-0.014,0.999
2026/05/14 10:36:24.458,-0.005,-0.018,1.001
2026/05/14 10:36:24.477,-0.001,-0.011,0.999
2026/05/14 10:36:24.497,-0.002,-0.016,1.0
2026/05/14 10:36:24.517,-0.001,-0.015,0.998
2026/05/14 10:36:24.537,0.002,-0.011,0.999
2026/05/14 10:36:24.556,-0.001,-0.015,0.995
2026/05/14 10:36:24.576,0.001,-0.016,0.998
2026/05/14 10:36:24.596,0.001,-0.012,1.0
2026/05/14 10:36:24.616,-0.001,-0.014,0.995
2026/05/14 10:36:24.635,-0.003,-0.017,0.998
2026/05/14 10:36:24.655,0.002,-0.014,0.997
2026/05/14 10:36:24.675,-0.004,-0.014,0.996
2026/05/14 10:36:24.695,-0.002,-0.016,1.0
2026/05/14 10:36:24.714,-0.002,-0.016,0.995
2026/05/14 10:36:24.734,-0.001,-0.015,0.999
2026/05/14 10:36:24.754,-0.004,-0.012,0.999
2026/05/14 10:36:24.774,-0.002,-0.012,0.995
2026/05/14 10:36:24.794,0.002,-0.013,0.997
2026/05/14 10:36:24.813,0.0,-0.02,0.996
2026/05/14 10:36:24.833,-0.003,-0.016,0.995
2026/05/14 10:36:24.853,-0.002,-0.017,0.998
2026/05/14 10:36:24.873,-0.005,-0.013,0.999
2026/05/14 10:36:24.892,-0.004,-0.011,0.995
2026/05/14 10:36:24.912,0.003,-0.013,1.001
2026/05/14 10:36:24.932,-0.001,-0.018,0.995
2026/05/14 10:36:24.952,-0.001,-0.014,0.997
2026/05/14 10:36:24.971,0.001,-0.014,0.996
2026/05/14 10:36:24.991,-0.004,-0.014,0.997
2026/05/14 10:36:25.011,-0.002,-0.016,0.995
2026/05/14 10:36:25.031,-0.006,-0.013,0.997
2026/05/14 10:36:25.050,-0.001,-0.014,0.998
2026/05/14 10:36:25.070,0.002,-0.014,0.999
2026/05/14 10:36:25.090,0.001,-0.012,0.997
2026/05/14 10:36:25.110,-0.002,-0.015,0.997
2026/05/14 10:36:25.129,-0.003,-0.012,0.994
2026/05/14 10:36:25.149,-0.001,-0.014,0.999
2026/05/14 10:36:25.169,0.002,-0.013,0.996
2026/05/14 10:36:25.189,0.001,-0.015,0.999
2026/05/14 10:36:25.209,0.0,-0.012,0.998
2026/05/14 10:36:25.228,-0.001,-0.014,0.998
2026/05/14 10:36:25.248,-0.002,-0.019,0.998
2026/05/14 10:36:25.268,-0.001,-0.015,0.996
2026/05/14 10:36:25.288,-0.003,-0.015,0.998
2026/05/14 10:36:25.307,0.0,-0.016,0.996
2026/05/14 10:36:25.327,0.0,-0.016,0.998
2026/05/14 10:36:25.347,0.0,-0.014,0.992
2026/05/14 10:36:25.367,-0.003,-0.013,0.999
2026/05/14 10:36:25.386,0.001,-0.014,0.997
2026/05/14 10:36:25.406,-0.002,-0.014,0.996
2026/05/14 10:36:25.426,-0.001,-0.012,0.998
2026/05/14 10:36:25.446,0.002,-0.013,0.997
2026/05/14 10:36:25.465,-0.003,-0.016,0.998
2026/05/14 10:36:25.485,0.001,-0.015,0.996
2026/05/14 10:36:25.505,0.001,-0.016,0.996
2026/05/14 10:36:25.525,0.002,-0.011,0.999
2026/05/14 10:36:25.544,-0.001,-0.015,0.998
2026/05/14 10:36:25.564,0.0,-0.015,0.996
2026/05/14 10:36:25.584,0.001,-0.011,0.998
2026/05/14 10:36:25.604,-0.001,-0.015,0.995
2026/05/14 10:36:25.623,-0.001,-0.018,0.994
2026/05/14 10:36:25.643,0.0,-0.013,0.999
2026/05/14 10:36:25.663,0.001,-0.014,0.999
2026/05/14 10:36:25.683,-0.003,-0.013,0.997
2026/05/14 10:36:25.703,-0.001,-0.013,0.997
2026/05/14 10:36:25.722,-0.003,-0.014,0.996
2026/05/14 10:36:25.742,0.001,-0.015,0.998
2026/05/14 10:36:25.762,0.0,-0.015,1.001
2026/05/14 10:36:25.782,0.0,-0.015,0.999
2026/05/14 10:36:25.801,-0.001,-0.017,0.995
2026/05/14 10:36:25.821,0.0,-0.015,0.997
2026/05/14 10:36:25.841,-0.002,-0.013,1.0
2026/05/14 10:36:25.861,0.002,-0.011,0.998
2026/05/14 10:36:25.880,-0.001,-0.015,0.997
2026/05/14 10:36:25.900,0.001,-0.012,0.999
2026/05/14 10:36:25.920,-0.001,-0.016,1.002
2026/05/14 10:36:25.940,-0.001,-0.014,0.994
2026/05/14 10:36:25.959,-0.001,-0.015,0.996
2026/05/14 10:36:25.979,0.0,-0.017,1.0
2026/05/14 10:36:25.999,0.0,-0.015,0.995
2026/05/14 10:36:26.019,-0.007,-0.011,0.994
2026/05/14 10:36:26.038,-0.005,-0.017,0.999
2026/05/14 10:36:26.058,0.001,-0.02,0.994
2026/05/14 10:36:26.078,-0.001,-0.014,1.0
2026/05/14 10:36:26.098,0.0,-0.012,0.996
2026/05/14 10:36:26.118,-0.003,-0.011,0.998
2026/05/14 10:36:26.137,0.002,-0.012,0.997
2026/05/14 10:36:26.157,0.002,-0.021,0.998
2026/05/14 10:36:26.177,-0.001,-0.017,0.998
2026/05/14 10:36:26.197,-0.003,-0.019,1.0
2026/05/14 10:36:26.216,0.001,-0.013,0.999
2026/05/14 10:36:26.236,-0.005,-0.015,0.995
2026/05/14 10:36:26.256,-0.002,-0.011,0.998
2026/05/14 10:36:26.276,0.003,-0.016,0.999
2026/05/14 10:36:26.295,0.001,-0.013,1.0
2026/05/14 10:36:26.315,-0.001,-0.013,0.994
2026/05/14 10:36:26.335,-0.001,-0.007,1.004
2026/05/14 10:36:26.355,-0.001,-0.006,1.0
2026/05/14 10:36:26.374,0.003,-0.01,0.997
2026/05/14 10:36:26.394,-0.003,-0.015,0.994
2026/05/14 10:36:26.414,-0.006,-0.014,0.996
2026/05/14 10:36:26.434,-0.001,-0.017,0.995
2026/05/14 10:36:26.453,0.003,-0.015,0.998
2026/05/14 10:36:26.473,-0.004,-0.015,0.996
2026/05/14 10:36:26.493,-0.003,-0.018,1.0
2026/05/14 10:36:26.513,0.0,-0.014,1.002
2026/05/14 10:36:26.533,-0.001,-0.011,0.996
2026/05/14 10:36:26.552,0.001,-0.011,0.997
2026/05/14 10:36:26.572,0.001,-0.009,1.001
2026/05/14 10:36:26.592,0.001,-0.015,0.997
2026/05/14 10:36:26.612,0.003,-0.015,1.0
2026/05/14 10:36:26.631,0.002,-0.017,1.001
2026/05/14 10:36:26.651,-0.001,-0.017,0.997
2026/05/14 10:36:26.671,0.001,-0.015,0.997
2026/05/14 10:36:26.691,-0.001,-0.011,1.001
2026/05/14 10:36:26.710,0.001,-0.014,0.998
2026/05/14 10:36:26.730,-0.004,-0.015,0.999
2026/05/14 10:36:26.750,-0.001,-0.015,0.998
2026/05/14 10:36:26.770,0.003,-0.014,0.998
2026/05/14 10:36:26.789,0.001,-0.016,0.998
2026/05/14 10:36:26.809,0.003,-0.013,0.998
2026/05/14 10:36:26.829,0.003,-0.014,0.998
2026/05/14 10:36:26.849,-0.001,-0.016,0.998
2026/05/14 10:36:26.868,-0.001,-0.011,0.995
2026/05/14 10:36:26.888,0.002,-0.014,1.001
2026/05/14 10:36:26.908,-0.001,-0.013,0.996
2026/05/14 10:36:26.928,-0.002,-0.014,0.996
2026/05/14 10:36:26.947,-0.005,-0.015,0.994
2026/05/14 10:36:26.967,-0.002,-0.018,0.999
2026/05/14 10:36:26.987,-0.003,-0.012,0.998
2026/05/14 10:36:27.007,0.0,-0.012,0.992
2026/05/14 10:36:27.027,0.001,-0.011,0.999
2026/05/14 10:36:27.046,0.001,-0.012,0.997
2026/05/14 10:36:27.066,-0.001,-0.014,0.998
2026/05/14 10:36:27.086,0.0,-0.014,0.998
2026/05/14 10:36:27.106,-0.004,-0.014,0.996
2026/05/14 10:36:27.125,0.001,-0.012,0.998
2026/05/14 10:36:27.145,-0.001,-0.011,0.998
2026/05/14 10:36:27.165,0.001,-0.015,0.996
2026/05/14 10:36:27.185,-0.001,-0.014,1.0
2026/05/14 10:36:27.204,0.0,-0.017,0.998
2026/05/14 10:36:27.224,0.001,-0.013,0.999
2026/05/14 10:36:27.244,0.0,-0.015,0.995
2026/05/14 10:36:27.264,0.0,-0.014,1.001
2026/05/14 10:36:27.283,-0.001,-0.012,0.997
2026/05/14 10:36:27.303,-0.001,-0.011,0.998
2026/05/14 10:36:27.323,-0.002,-0.013,0.996
2026/05/14 10:36:27.343,-0.002,-0.014,1.0
2026/05/14 10:36:27.362,0.002,-0.014,0.993
2026/05/14 10:36:27.382,-0.002,-0.017,0.998
2026/05/14 10:36:27.402,-0.002,-0.014,0.997
2026/05/14 10:36:27.422,0.0,-0.014,0.997
2026/05/14 10:36:27.442,0.001,-0.015,0.997
2026/05/14 10:36:27.461,-0.002,-0.019,0.995
2026/05/14 10:36:27.481,-0.003,-0.013,0.999
2026/05/14 10:36:27.501,0.001,-0.012,0.996
2026/05/14 10:36:27.521,0.002,-0.014,0.996
2026/05/14 10:36:27.540,0.002,-0.016,0.998
2026/05/14 10:36:27.560,-0.002,-0.015,0.994
2026/05/14 10:36:27.580,0.001,-0.013,0.994
2026/05/14 10:36:27.600,0.002,-0.011,0.998
2026/05/14 10:36:27.619,-0.002,-0.012,0.998
2026/05/14 10:36:27.639,-0.001,-0.014,0.998
2026/05/14 10:36:27.659,0.002,-0.021,0.999
2026/05/14 10:36:27.679,0.002,-0.019,1.0
2026/05/14 10:36:27.698,-0.001,-0.012,0.999
2026/05/14 10:36:27.718,-0.003,-0.013,0.996
2026/05/14 10:36:27.738,-0.003,-0.009,0.995
2026/05/14 10:36:27.758,0.002,-0.014,1.002
2026/05/14 10:36:27.777,0.002,-0.014,0.997
2026/05/14 10:36:27.797,0.004,-0.011,0.999
2026/05/14 10:36:27.817,-0.002,-0.017,0.995
2026/05/14 10:36:27.837,-0.004,-0.014,0.998
2026/05/14 10:36:27.857,-0.004,-0.013,0.995
2026/05/14 10:36:27.876,-0.003,-0.016,0.993
2026/05/14 10:36:27.896,-0.002,-0.015,0.997
2026/05/14 10:36:27.916,0.002,-0.014,0.998
2026/05/14 10:36:27.936,0.0,-0.015,0.998
2026/05/14 10:36:27.955,0.0,-0.017,1.0
2026/05/14 10:36:27.975,0.0,-0.009,1.001
2026/05/14 10:36:27.995,-0.004,-0.012,0.999
2026/05/14 10:36:28.015,0.0,-0.016,0.999
2026/05/14 10:36:28.034,-0.001,-0.013,0.996
2026/05/14 10:36:28.054,0.001,-0.018,0.997
2026/05/14 10:36:28.074,0.002,-0.012,0.999
2026/05/14 10:36:28.094,0.001,-0.016,0.998
2026/05/14 10:36:28.113,0.001,-0.016,0.997
2026/05/14 10:36:28.133,0.0,-0.015,1.001
2026/05/14 10:36:28.153,-0.002,-0.013,0.998
2026/05/14 10:36:28.173,0.003,-0.012,0.994
2026/05/14 10:36:28.192,-0.001,-0.016,0.997
2026/05/14 10:36:28.212,-0.001,-0.015,0.997
2026/05/14 10:36:28.232,0.003,-0.018,0.999
2026/05/14 10:36:28.252,-0.001,-0.015,0.998
2026/05/14 10:36:28.272,0.0,-0.011,0.992
2026/05/14 10:36:28.291,0.0,-0.01,0.995
2026/05/14 10:36:28.311,-0.004,-0.015,1.0
2026/05/14 10:36:28.331,-0.002,-0.016,0.995
2026/05/14 10:36:28.351,-0.004,-0.016,0.999
2026/05/14 10:36:28.370,0.001,-0.016,1.0
2026/05/14 10:36:28.390,-0.003,-0.016,1.0
2026/05/14 10:36:28.410,-0.004,-0.011,0.996
2026/05/14 10:36:28.430,-0.003,-0.012,1.001
2026/05/14 10:36:28.449,0.001,-0.014,0.999
2026/05/14 10:36:28.469,-0.002,-0.015,0.998
2026/05/14 10:36:28.489,0.0,-0.01,0.998
2026/05/14 10:36:28.509,0.001,-0.016,0.994
2026/05/14 10:36:28.528,0.0,-0.016,0.999
2026/05/14 10:36:28.548,0.0,-0.015,0.995
2026/05/14 10:36:28.568,-0.003,-0.014,0.999
2026/05/14 10:36:28.588,-0.002,-0.018,0.993
2026/05/14 10:36:28.607,0.0,-0.018,0.997
2026/05/14 10:36:28.627,-0.001,-0.012,0.999
2026/05/14 10:36:28.647,-0.002,-0.01,0.998
2026/05/14 10:36:28.667,0.0,-0.013,1.0
2026/05/14 10:36:28.687,0.006,-0.015,0.998
2026/05/14 10:36:28.706,0.002,-0.011,0.995
2026/05/14 10:36:28.726,0.0,-0.01,0.999
2026/05/14 10:36:28.746,-0.002,-0.013,1.001
2026/05/14 10:36:28.766,0.002,-0.014,0.995
2026/05/14 10:36:28.785,0.002,-0.011,0.998
2026/05/14 10:36:28.805,0.0,-0.012,0.995
2026/05/14 10:36:28.825,-0.001,-0.012,1.001
2026/05/14 10:36:28.845,0.002,-0.014,0.995
2026/05/14 10:36:28.864,0.003,-0.016,0.997
2026/05/14 10:36:28.884,0.0,-0.017,0.992
2026/05/14 10:36:28.904,-0.003,-0.015,0.995
2026/05/14 10:36:28.924,-0.002,-0.013,1.0
2026/05/14 10:36:28.943,-0.002,-0.012,0.997
2026/05/14 10:36:28.963,0.0,-0.014,0.997
2026/05/14 10:36:28.983,0.0,-0.016,0.997
2026/05/14 10:36:29.003,0.001,-0.015,1.0
2026/05/14 10:36:29.022,0.004,-0.014,0.996
2026/05/14 10:36:29.042,-0.002,-0.018,0.998
2026/05/14 10:36:29.062,-0.005,-0.016,0.996
2026/05/14 10:36:29.082,-0.006,-0.014,0.997
2026/05/14 10:36:29.102,-0.001,-0.015,0.997
2026/05/14 10:36:29.121,-0.003,-0.012,0.999
2026/05/14 10:36:29.141,-0.001,-0.015,1.0
2026/05/14 10:36:29.161,0.002,-0.015,1.0
2026/05/14 10:36:29.181,-0.001,-0.015,0.998
2026/05/14 10:36:29.200,0.003,-0.014,0.999
2026/05/14 10:36:29.220,0.002,-0.01,0.995
2026/05/14 10:36:29.240,0.0,-0.013,0.997
2026/05/14 10:36:29.260,0.001,-0.01,0.998
2026/05/14 10:36:29.279,-0.001,-0.019,0.996
2026/05/14 10:36:29.299,0.001,-0.015,0.997
2026/05/14 10:36:29.319,0.001,-0.016,0.998
2026/05/14 10:36:29.339,0.003,-0.015,0.999
2026/05/14 10:36:29.358,-0.001,-0.014,0.995
2026/05/14 10:36:29.378,0.002,-0.012,1.001
2026/05/14 10:36:29.398,0.004,-0.011,0.999
2026/05/14 10:36:29.418,0.004,-0.009,0.996
2026/05/14 10:36:29.437,0.002,-0.014,0.998
2026/05/14 10:36:29.457,0.003,-0.011,0.998
2026/05/14 10:36:29.477,0.003,-0.014,0.998
2026/05/14 10:36:29.497,-0.001,-0.014,0.999
2026/05/14 10:36:29.517,-0.003,-0.013,1.002
2026/05/14 10:36:29.536,0.0,-0.015,0.999
2026/05/14 10:36:29.556,-0.006,-0.015,0.998
2026/05/14 10:36:29.576,0.0,-0.016,1.002
2026/05/14 10:36:29.596,-0.001,-0.011,0.998
2026/05/14 10:36:29.615,0.001,-0.015,0.999
2026/05/14 10:36:29.635,-0.002,-0.013,0.995
2026/05/14 10:36:29.655,-0.003,-0.011,0.998
2026/05/14 10:36:29.675,-0.003,-0.013,0.998
2026/05/14 10:36:29.694,0.0,-0.012,0.996
2026/05/14 10:36:29.714,-0.002,-0.013,0.998
2026/05/14 10:36:29.734,-0.003,-0.014,1.0
2026/05/14 10:36:29.754,-0.003,-0.014,1.001
2026/05/14 10:36:29.773,-0.001,-0.016,0.996
2026/05/14 10:36:29.793,-0.004,-0.013,0.998
2026/05/14 10:36:29.813,-0.003,-0.018,0.997
2026/05/14 10:36:29.833,-0.001,-0.014,1.002
2026/05/14 10:36:29.852,0.003,-0.014,0.993
2026/05/14 10:36:29.872,0.001,-0.014,0.999
2026/05/14 10:36:29.892,0.0,-0.013,0.995
2026/05/14 10:36:29.912,-0.001,-0.012,0.997
2026/05/14 10:36:29.932,0.0,-0.014,0.996
2026/05/14 10:36:29.951,0.001,-0.015,0.998
2026/05/14 10:36:29.971,0.001,-0.011,0.999
2026/05/14 10:36:29.991,-0.002,-0.018,0.997
2026/05/14 10:36:30.011,0.001,-0.019,0.999
2026/05/14 10:36:30.030,-0.004,-0.016,0.997
2026/05/14 10:36:30.050,0.0,-0.014,0.996
2026/05/14 10:36:30.070,0.0,-0.014,1.0
2026/05/14 10:36:30.090,-0.002,-0.014,1.001
2026/05/14 10:36:30.109,0.0,-0.015,0.998
2026/05/14 10:36:30.129,0.001,-0.013,0.996
2026/05/14 10:36:30.149,0.001,-0.012,0.999
2026/05/14 10:36:30.169,0.0,-0.012,0.997
2026/05/14 10:36:30.188,0.002,-0.013,0.998
2026/05/14 10:36:30.208,0.002,-0.015,0.997
2026/05/14 10:36:30.228,0.0,-0.018,0.996
2026/05/14 10:36:30.248,-0.003,-0.017,0.998
2026/05/14 10:36:30.268,-0.006,-0.017,0.998
2026/05/14 10:36:30.287,-0.004,-0.014,0.996
2026/05/14 10:36:30.307,-0.002,-0.017,0.999
2026/05/14 10:36:30.327,-0.001,-0.014,0.999
2026/05/14 10:36:30.347,0.0,-0.012,0.999
2026/05/14 10:36:30.366,0.002,-0.014,0.998
2026/05/14 10:36:30.386,0.001,-0.015,0.998
2026/05/14 10:36:30.406,-0.003,-0.016,0.997
2026/05/14 10:36:30.426,-0.002,-0.012,0.994
2026/05/14 10:36:30.445,0.0,-0.014,0.994
2026/05/14 10:36:30.465,-0.001,-0.016,0.995
2026/05/14 10:36:30.485,-0.001,-0.014,0.999
2026/05/14 10:36:30.505,0.001,-0.019,0.996
2026/05/14 10:36:30.524,-0.004,-0.014,0.996
2026/05/14 10:36:30.544,-0.003,-0.012,1.0
2026/05/14 10:36:30.564,0.001,-0.013,0.999
2026/05/14 10:36:30.584,0.001,-0.009,0.998
2026/05/14 10:36:30.603,0.002,-0.016,0.995
2026/05/14 10:36:30.623,0.003,-0.013,0.996
2026/05/14 10:36:30.643,0.0,-0.01,0.994
2026/05/14 10:36:30.663,0.002,-0.013,0.999
2026/05/14 10:36:30.683,-0.001,-0.013,0.997
2026/05/14 10:36:30.702,-0.001,-0.016,0.996
2026/05/14 10:36:30.722,0.002,-0.015,0.996
2026/05/14 10:36:30.742,0.001,-0.012,0.997
2026/05/14 10:36:30.762,-0.001,-0.012,0.998
2026/05/14 10:36:30.781,0.0,-0.015,1.0
